date,payems_yoy_lag1,usspriv_chg_lag1,manemp_chg_lag1,uscons_chg_lag1,ustrade_chg_lag1,usgovt_chg_lag1,unrate_lag1,unrate_chg_lag1,u6rate_lag1,civpart_lag1,ahetpi_yoy_lag1,awhaetp_lag1,adp_level_k,adp_chg_k,empire_emp,philly_emp,umcsent,jolts_openings,jolts_hires,jolts_seps,jolts_quits,jolts_layoffs,jolts_openings_fp,jolts_fp_surprise,indpro_lag1,indpro_yoy_lag1,rsxfs_lag1,rsxfs_yoy_lag1,houst_lag1,houst_yoy_lag1,permit_lag1,permit_yoy_lag1,icsa_monthly_mean,ccsa_monthly_mean,ic4w_monthly_mean,icsa_chg,ccsa_chg,icsa_ref_week,ccsa_ref_week,ism_mfg_emp,ism_serv_emp,ism_mfg_emp_chg,ism_serv_emp_chg,ism_composite_emp,yc_2s10s_m,y10_m,ffr_m,oil_m,vix_m,beie10_m,nfp_chg_lag1,nfp_chg_lag2,nfp_chg_lag3,nfp_chg_3m_avg,nfp_chg_6m_avg,nfp_chg_12m_avg,target_nfp_chg_k
2017-12-01,1.507752285047137,205.0,15.0,37.0,33.0,18.0,4.2,0.0,8.0,62.7,2.349147858129874,34.5,121789.0,179.0,13.1,19.8,95.9,6271.0,5494.0,5283.0,3186.0,1747.0,5879.0,-110.33333333333303,101.2664,2.9662701539719283,423224.0,6.156315842279514,1273.0,11.66666666666667,1299.0,5.609756097560981,248000.0,1933000.0,243000.0,5000.0,-64000.0,244000.0,2006000.0,,,,,,0.51,2.4,1.3,60.46,11.04,1.96,223.0,141.0,89.0,151.0,165.33333333333334,182.41666666666666,151.0
2018-01-01,1.4545279489436513,146.0,29.0,23.0,-40.79999999999927,5.0,4.1,-0.10000000000000053,8.1,62.7,2.4356617647058654,34.5,121994.0,205.0,6.2,19.7,95.7,6336.0,5421.0,5249.0,3222.0,1732.0,5811.0,-84.33333333333303,101.4644,2.467143465957866,425545.0,5.043271770415236,1177.0,-5.990415335463261,1311.0,5.048076923076916,228000.0,1985000.0,235250.0,-20000.0,52000.0,230000.0,1972000.0,,,,,,0.58,2.72,1.41,64.82,13.54,2.11,151.0,223.0,141.0,171.66666666666666,156.66666666666666,176.25,137.0
2018-02-01,1.3953360617463773,147.0,26.0,2.0,-35.600000000000364,-10.0,4.0,-0.09999999999999964,8.0,62.7,2.4747937671860676,34.4,122257.0,263.0,12.0,23.5,99.7,6621.0,5512.0,5288.0,3019.0,1932.0,,,101.4625,2.7352874765469437,423202.0,3.6576374890084695,1299.0,9.159663865546207,1317.0,1.074443591711427,216000.0,1957000.0,221000.0,-12000.0,-28000.0,219000.0,1985000.0,,,,,,0.62,2.87,1.42,61.43,19.85,2.12,137.0,151.0,223.0,170.33333333333334,148.0,169.33333333333334,394.0
2018-03-01,1.5139256476008889,349.0,24.0,91.0,47.899999999999636,45.0,4.1,0.09999999999999964,8.1,63.0,2.562929061784902,34.5,122434.0,177.0,9.0,27.7,101.4,6552.0,5624.0,5319.0,3222.0,1771.0,,,101.7085,3.3994953469032696,425507.0,4.251326089353302,1277.0,0.472069236821393,1321.0,7.050243111831445,232000.0,1943000.0,225250.0,16000.0,-14000.0,225000.0,1959000.0,,,,,,0.47,2.74,1.51,64.87,19.97,2.05,394.0,137.0,151.0,227.33333333333334,189.16666666666666,184.0,226.0
2018-04-01,1.5825169555388152,218.0,25.0,10.0,18.100000000000364,8.0,4.0,-0.09999999999999964,8.0,62.9,2.7879341864716523,34.5,122608.0,174.0,6.7,24.7,98.8,6818.0,5623.0,5500.0,3323.0,1795.0,6550.0,470.0,102.2067,3.224806264183644,425087.0,4.282560164855376,1318.0,10.75630252100841,1385.0,8.883647798742134,209000.0,1834000.0,221500.0,-23000.0,-109000.0,236000.0,1900000.0,,,,,,0.46,2.95,1.69,68.56,15.93,2.17,226.0,394.0,137.0,252.33333333333334,212.0,192.5,140.0
2018-05-01,1.5358303403454787,123.0,19.0,18.0,-0.5,17.0,4.0,0.0,7.9,62.9,2.7803099361896066,34.5,122761.0,153.0,12.0,29.0,98.0,6877.0,5590.0,5441.0,3370.0,1727.0,6698.0,345.0,103.3329,3.309758614070435,425899.0,4.097679488871608,1276.0,11.343804537521818,1378.0,10.151878497202249,222000.0,1737000.0,221250.0,13000.0,-97000.0,222000.0,1769000.0,,,,,,0.43,2.83,1.7,66.98,15.43,2.07,140.0,226.0,394.0,253.33333333333334,211.83333333333334,187.08333333333334,322.0
2018-06-01,1.6136084164503295,317.0,28.0,62.0,15.5,5.0,3.8,-0.20000000000000018,7.8,62.9,2.8675466545289074,34.5,122968.0,207.0,21.9,28.6,98.2,7016.0,5859.0,5492.0,3382.0,1775.0,6638.0,9.33333333333303,102.4024,2.2584201444366236,432340.0,6.328192440403435,1357.0,17.286084701815028,1338.0,10.761589403973515,228000.0,1672000.0,222500.0,6000.0,-65000.0,218000.0,1671000.0,,,,,,0.33,2.85,1.82,74.13,16.09,2.11,322.0,140.0,226.0,229.33333333333334,228.33333333333334,196.83333333333334,218.0
2018-07-01,1.621606871192438,185.0,33.0,18.0,-46.30000000000109,33.0,4.0,0.20000000000000018,7.8,63.0,2.906448683015439,34.5,123150.0,182.0,18.8,18.7,97.9,7230.0,5760.0,5566.0,3382.0,1822.0,6662.0,-4.0,103.198,2.8410387544831828,430008.0,5.119210300513122,1192.0,-4.563650920736584,1345.0,-0.591278640059123,207000.0,1657000.0,209500.0,-21000.0,-15000.0,205000.0,1659000.0,,,,,,0.29,2.96,1.91,69.88,12.83,2.12,218.0,322.0,140.0,226.66666666666666,239.5,198.08333333333334,60.0
2018-08-01,1.531627285858339,106.0,20.0,26.0,-16.599999999998545,-46.0,3.8,-0.20000000000000018,7.5,63.0,2.854553692795636,34.5,123324.0,174.0,15.7,16.4,96.2,7190.0,5649.0,5577.0,3426.0,1806.0,,,103.3646,3.2543243815604805,432070.0,5.611408095073966,1208.0,0.16583747927032544,1334.0,6.210191082802541,211000.0,1602000.0,208500.0,4000.0,-55000.0,207000.0,1605000.0,,,,,,0.24,2.86,1.91,69.84,12.86,2.08,60.0,218.0,322.0,200.0,226.66666666666666,187.33333333333334,257.0
2018-09-01,1.6049660016743905,225.0,12.0,29.0,1.8999999999996362,32.0,3.8,0.0,7.4,62.6,3.076923076923066,34.5,123400.0,76.0,11.6,19.8,100.1,7208.0,5815.0,5543.0,3423.0,1803.0,,,104.0327,4.353587280888749,432031.0,5.474773318750215,1288.0,11.13028472821398,1273.0,-3.487490523123582,210000.0,1553000.0,206250.0,-1000.0,-49000.0,206000.0,1544000.0,,,,,,0.24,3.05,1.95,73.16,12.12,2.14,257.0,60.0,218.0,178.33333333333334,203.83333333333334,196.5,81.0
2018-10-01,1.5985524597300849,75.0,22.0,28.0,-40.600000000000364,6.0,3.7,-0.09999999999999964,7.5,62.8,3.0658250676284915,34.4,123509.0,109.0,7.2,13.9,98.6,7411.0,5625.0,5494.0,3391.0,1764.0,7009.0,239.33333333333303,104.1004,4.313826088176409,431438.0,2.9633359664551495,1250.0,5.842506350550392,1314.0,3.220738413197166,216000.0,1615000.0,213000.0,6000.0,62000.0,208000.0,1588000.0,,,,,,0.28,3.15,2.19,65.31,21.23,2.05,81.0,257.0,60.0,132.66666666666666,179.66666666666666,195.83333333333334,169.0
2018-11-01,1.6160490387294502,164.0,21.0,14.0,-43.0,5.0,3.8,0.09999999999999964,7.5,62.9,3.2010820559062347,34.5,123719.0,210.0,9.0,17.7,97.5,7304.0,5907.0,5602.0,3458.0,1813.0,7079.0,162.33333333333303,103.9856,2.930867401734427,435894.0,4.032229193864434,1221.0,-2.863961813842486,1272.0,-6.194690265486724,237000.0,1684000.0,225250.0,21000.0,69000.0,225000.0,1749000.0,,,,,,0.21,3.01,2.2,50.78,18.07,1.97,169.0,81.0,257.0,169.0,184.5,198.16666666666666,90.0
2018-12-01,1.5233558613576559,96.0,10.0,-3.0,44.0,-6.0,3.8,0.0,7.6,62.9,3.5103510351035094,34.4,123892.0,173.0,15.1,18.1,98.3,7594.0,5826.0,5793.0,3511.0,1938.0,6888.0,-104.0,104.0681,2.7666629800210174,438612.0,3.6358996654253906,1181.0,-7.227022780832682,1340.0,3.156274056966901,238000.0,1783000.0,222750.0,1000.0,99000.0,217000.0,1756000.0,,,,,,0.21,2.69,2.27,45.15,25.42,1.71,90.0,169.0,81.0,113.33333333333333,145.83333333333334,187.08333333333334,192.0
2019-01-01,1.5495888776665412,154.0,20.0,10.0,-50.20000000000073,38.0,3.9,0.10000000000000009,7.6,63.0,3.6787797218483576,34.5,124107.0,215.0,8.6,11.0,91.2,7489.0,5768.0,5554.0,3407.0,1839.0,,,104.0936,2.5912536810940523,428932.0,0.7959205254438384,1095.0,-6.966864910790149,1317.0,0.4576659038901587,234000.0,1759000.0,222750.0,-4000.0,-24000.0,218000.0,1780000.0,,,,,,0.18,2.63,2.4,53.84,16.57,1.85,192.0,90.0,169.0,150.33333333333334,141.5,190.5,251.0
2019-02-01,1.6253555465258085,254.0,29.0,29.0,-17.899999999999636,-3.0,4.0,0.10000000000000009,8.0,63.1,3.4436493738819296,34.5,124336.0,229.0,4.6,15.0,93.8,7502.0,5786.0,5549.0,3517.0,1705.0,,,103.4021,1.9116422323518512,430246.0,1.6644533816002838,1226.0,-5.61970746728252,1254.0,-4.783599088838264,221000.0,1796000.0,222500.0,-13000.0,37000.0,211000.0,1826000.0,,,,,,0.21,2.73,2.4,57.21,14.78,1.95,251.0,192.0,90.0,177.66666666666666,173.33333333333334,200.0,7.0
2019-03-01,1.3596390506166678,-10.0,-8.0,-30.0,-30.69999999999891,17.0,3.8,-0.20000000000000018,7.2,63.1,3.4805890227576963,34.4,124438.0,102.0,14.8,12.9,98.4,7066.0,5704.0,5653.0,3547.0,1763.0,7087.0,69.0,102.8371,1.1096417703535089,431194.0,1.3365232534364946,1121.0,-12.21613155833986,1286.0,-2.6495079485238437,203000.0,1742000.0,210750.0,-18000.0,-54000.0,212000.0,1800000.0,,,,,,0.14,2.41,2.41,60.19,13.71,1.88,7.0,251.0,192.0,150.0,131.66666666666666,167.75,228.0
2019-04-01,1.358915565147023,184.0,6.0,30.0,-12.600000000000364,44.0,3.8,0.0,7.4,63.0,3.5571365051133785,34.5,124533.0,95.0,11.5,12.9,97.2,7317.0,5689.0,5543.0,3529.0,1690.0,7488.0,333.66666666666697,102.8757,0.6545559146318158,438196.0,3.083839308188674,1191.0,-9.635811836115327,1295.0,-6.498194945848379,224000.0,1663000.0,209750.0,21000.0,-79000.0,197000.0,1664000.0,,,,,,0.24,2.51,2.42,63.83,13.12,1.95,228.0,7.0,251.0,162.0,156.16666666666666,167.91666666666666,296.0
2019-05-01,1.4627408705026212,246.0,-3.0,43.0,-2.5,50.0,3.7,-0.09999999999999964,7.4,62.8,3.458980044345883,34.4,124672.0,139.0,6.0,19.1,100.0,7272.0,6016.0,5777.0,3501.0,1963.0,7449.0,107.66666666666697,102.274,-1.0247462328067725,437735.0,2.7790626416122066,1272.0,-0.31347962382445305,1322.0,-4.0638606676342555,222000.0,1629000.0,218500.0,-2000.0,-34000.0,215000.0,1621000.0,,,,,,0.19,2.14,2.39,53.49,18.71,1.74,296.0,228.0,7.0,177.0,177.33333333333334,180.91666666666666,27.0
2019-06-01,1.2612443022145703,84.0,-7.0,10.0,-17.399999999999636,-57.0,3.6,-0.10000000000000009,7.1,62.9,3.539823008849541,34.4,124764.0,92.0,0.2,15.7,98.2,7275.0,5686.0,5556.0,3472.0,1775.0,7323.0,-97.0,102.392,-0.010156011968476264,442514.0,2.353240505157972,1293.0,-4.716285924834196,1347.0,0.6726457399103047,226000.0,1657000.0,225750.0,4000.0,28000.0,217000.0,1634000.0,,,,,,0.25,2.0,2.38,58.2,15.08,1.69,27.0,296.0,228.0,183.66666666666666,166.83333333333334,156.33333333333334,220.0
2019-07-01,1.2607411385606948,178.0,9.0,24.0,-21.0,42.0,3.6,0.0,7.2,63.0,3.6187113857016673,34.4,124842.0,78.0,-7.7,30.3,98.4,7194.0,5801.0,5574.0,3474.0,1780.0,7348.0,-25.33333333333303,102.4375,-0.7369328862962377,442116.0,2.815761567226649,1243.0,4.278523489932895,1299.0,-3.4200743494423813,206000.0,1634000.0,208500.0,-20000.0,-23000.0,211000.0,1634000.0,,,,,,0.13,2.02,2.4,58.53,16.12,1.76,220.0,27.0,296.0,181.0,171.5,156.5,99.0
2019-08-01,1.2864045094618248,131.0,3.0,24.0,0.09999999999854481,-32.0,3.7,0.10000000000000009,6.9,63.1,3.6563876651982463,34.4,124939.0,97.0,0.8,6.0,89.8,7042.0,5871.0,5839.0,3654.0,1833.0,7217.0,-79.0,101.9408,-1.3774541767684445,445304.0,3.06292961788599,1240.0,2.6490066225165476,1379.0,3.3733133433283324,215000.0,1591000.0,211750.0,9000.0,-43000.0,207000.0,1629000.0,,,,,,0.0,1.5,2.13,55.07,18.98,1.55,99.0,220.0,27.0,115.33333333333333,146.16666666666666,159.75,232.0
2019-09-01,1.267442405728958,179.0,-1.0,4.0,-16.599999999998545,53.0,3.6,-0.10000000000000009,7.2,63.1,3.6435469710272006,34.4,124990.0,51.0,7.2,17.5,93.2,7178.0,5900.0,5657.0,3540.0,1808.0,7051.0,-154.33333333333303,102.639,-1.3396749291328724,448519.0,3.8163928051459184,1375.0,6.754658385093171,1482.0,16.417910447761198,215000.0,1600000.0,209500.0,0.0,9000.0,205000.0,1567000.0,,,,,,0.05,1.68,2.04,54.09,16.24,1.53,232.0,99.0,220.0,183.66666666666666,183.66666666666666,157.66666666666666,196.0
2019-10-01,1.3437512553730047,168.0,-2.0,17.0,9.799999999999272,28.0,3.5,-0.10000000000000009,6.9,63.2,3.5870516185476875,34.4,125029.0,39.0,5.9,25.3,95.5,7124.0,5963.0,5755.0,3447.0,1970.0,7024.0,-73.33333333333303,102.2917,-1.7374573008364869,444555.0,3.0402977948164045,1311.0,4.8799999999999955,1469.0,11.796042617960435,215000.0,1633000.0,212250.0,0.0,33000.0,215000.0,1611000.0,,,,,,0.17,1.69,1.83,54.02,13.22,1.54,196.0,232.0,99.0,175.66666666666666,178.33333333333334,167.25,95.0
2019-11-01,1.2927431166277703,78.0,-54.0,6.0,0.7000000000007276,17.0,3.6,0.10000000000000009,6.9,63.3,3.757099169943201,34.4,125083.0,54.0,5.5,21.1,96.8,7289.0,5781.0,5631.0,3452.0,1819.0,,,101.4281,-2.4594751580988228,445627.0,2.2328823062487624,1325.0,8.517608517608522,1523.0,19.732704402515733,231000.0,1708000.0,227000.0,16000.0,75000.0,229000.0,1702000.0,,,,,,0.17,1.78,1.55,58.12,12.62,1.61,95.0,196.0,232.0,174.33333333333334,144.83333333333334,161.08333333333334,207.0
2019-12-01,1.3701651550291682,168.0,44.0,-12.0,-17.600000000000364,39.0,3.6,0.0,6.8,63.3,3.608695652173899,34.3,125163.0,80.0,7.8,16.2,99.3,6888.0,5847.0,5675.0,3541.0,1782.0,,,101.9372,-2.047601522464615,449040.0,2.3774999316024115,1353.0,14.56392887383573,1535.0,14.552238805970141,231000.0,1843000.0,236000.0,0.0,135000.0,236000.0,1753000.0,,,,,,0.34,1.92,1.55,61.14,13.78,1.77,207.0,95.0,196.0,166.0,174.83333333333334,170.83333333333334,127.0
2020-01-01,1.325020526136611,110.0,-17.0,-14.0,40.5,17.0,3.6,0.0,6.8,63.3,3.2020770229338025,34.3,125098.0,-65.0,8.3,18.3,99.8,6699.0,5951.0,5771.0,3487.0,1931.0,,,101.7003,-2.2991807373363926,449643.0,4.828504285061497,1548.0,41.36986301369863,1443.0,9.567198177676527,210000.0,1796000.0,215500.0,-21000.0,-47000.0,221000.0,1774000.0,,,,,,0.18,1.51,1.55,51.58,18.84,1.65,127.0,207.0,95.0,143.0,159.33333333333334,165.41666666666666,237.0
2020-02-01,1.3134746101559402,182.0,-15.0,48.0,-37.600000000000364,55.0,3.6,0.0,7.0,63.3,3.3722438391699194,34.3,124969.0,-129.0,6.9,9.0,101.0,7124.0,5981.0,5741.0,3563.0,1808.0,,,101.0338,-2.290379015513233,447774.0,4.0739483923150965,1581.0,28.95595432300162,1490.0,18.81977671451356,215000.0,1771000.0,211000.0,5000.0,-25000.0,209000.0,1760000.0,,,,,,0.27,1.13,1.58,44.83,40.11,1.41,237.0,127.0,207.0,190.33333333333334,182.33333333333334,164.25,262.0
2020-03-01,1.4833374426089785,186.0,-2.0,35.0,6.700000000000728,76.0,3.5,-0.10000000000000009,7.0,63.3,3.6222509702457995,34.3,124782.0,-187.0,0.8,4.8,89.1,6966.0,5990.0,5764.0,3497.0,1954.0,6882.0,-103.66666666666697,101.3735,-1.4232217750208775,447972.0,3.8910559979962622,1549.0,38.18019625334523,1461.0,13.608087091757382,5946000.0,8004000.0,2335250.0,5731000.0,6233000.0,273000.0,1844000.0,,,,,,0.47,0.7,0.65,20.51,53.54,0.87,262.0,237.0,127.0,208.66666666666666,187.33333333333334,185.5,-1398.0
2020-04-01,0.39921487740777195,-1368.0,-59.0,-69.0,-86.30000000000109,-30.0,4.4,0.9000000000000004,8.8,62.6,3.5637612709317423,34.1,123327.0,-1455.0,-53.7,-45.8,71.8,5894.0,5171.0,16275.0,2933.0,12985.0,,,97.4078,-5.315054964389065,420954.0,-3.9347689161927546,1266.0,6.297229219143574,1351.0,4.324324324324325,3446000.0,21750000.0,4663250.0,-2500000.0,13746000.0,4201000.0,17789000.0,,,,,,0.44,0.64,0.05,19.23,34.15,1.07,-1398.0,262.0,237.0,-299.6666666666667,-78.33333333333333,50.0,-20469.0
2020-05-01,-13.390574469921845,-19551.0,-1302.0,-1019.0,-2186.0,-918.0,14.8,10.4,22.9,60.1,7.758251178739828,34.2,121499.0,-1828.0,-4.3,-14.1,72.3,4606.0,4029.0,11531.0,1991.0,9170.0,5046.0,-1271.333333333333,84.5619,-17.318282261376304,370296.0,-15.406353158874664,936.0,-26.415094339622648,1079.0,-18.38124054462935,1639000.0,19216000.0,2017750.0,-1807000.0,-2534000.0,2176000.0,19153000.0,,,,,,0.49,0.65,0.05,35.57,27.51,1.15,-20469.0,-1398.0,262.0,-7201.666666666667,-3505.6666666666665,-1680.4166666666667,2614.0
2020-06-01,-11.67058386115869,3130.0,228.0,482.0,384.5,-516.0,13.2,-1.6000000000000014,21.1,60.8,6.75213675213675,34.7,119957.0,-1542.0,-1.1,-4.8,78.1,5612.0,8133.0,4718.0,2259.0,2139.0,5397.0,-378.0,85.9604,-16.047738104539413,437957.0,-1.0297979272972158,1039.0,-19.64423820572312,1251.0,-7.126948775055675,1446000.0,16610000.0,1490250.0,-193000.0,-2606000.0,1473000.0,17860000.0,,,,,,0.5,0.66,0.08,39.27,30.43,1.34,2614.0,-20469.0,-1398.0,-6417.666666666667,-3104.5,-1464.8333333333333,4631.0
2020-07-01,-8.72923268672351,4612.0,340.0,155.0,820.8999999999996,19.0,11.0,-2.1999999999999993,18.0,61.5,5.536626916524701,34.6,119115.0,-842.0,-1.2,22.9,72.5,6129.0,7477.0,5176.0,2594.0,2245.0,5889.0,445.0,91.5934,-10.586064673581452,465800.0,5.356965140370407,1266.0,1.8503620273531807,1333.0,2.617397998460347,1260000.0,15929000.0,1383500.0,-186000.0,-681000.0,1393000.0,16799000.0,,,,,,0.44,0.55,0.09,40.1,24.46,1.55,4631.0,2614.0,-20469.0,-4408.0,-2353.8333333333335,-1097.25,1584.0
2020-08-01,-7.739652967794508,1482.0,23.0,37.0,223.5,102.0,10.2,-0.8000000000000007,16.5,61.5,4.929876753081164,34.6,118758.0,-357.0,4.2,9.6,74.1,6530.0,6320.0,5191.0,3020.0,1827.0,6618.0,650.0,95.0256,-6.783544959427434,471873.0,5.966485816431022,1526.0,23.064516129032263,1539.0,11.602610587382166,881000.0,13501000.0,892000.0,-379000.0,-2428000.0,927000.0,13910000.0,,,,,,0.58,0.72,0.1,42.61,26.41,1.8,1584.0,4631.0,2614.0,2943.0,-2129.3333333333335,-973.5,1566.0
2020-09-01,-6.845318815365586,1080.0,26.0,30.0,266.90000000000146,486.0,8.4,-1.799999999999999,14.2,61.7,5.040237187632357,34.7,118978.0,220.0,2.0,15.6,80.4,6429.0,6004.0,4813.0,2931.0,1560.0,6493.0,159.66666666666697,95.9549,-6.512241935326724,473696.0,5.613363090526824,1396.0,1.5272727272727327,1534.0,3.5087719298245723,795000.0,10481000.0,851750.0,-86000.0,-3020000.0,861000.0,12684000.0,,,,,,0.56,0.69,0.09,40.05,26.37,1.63,1566.0,1584.0,4631.0,2593.6666666666665,-1912.0,-862.3333333333334,949.0
2020-10-01,-6.338981931093713,1020.0,58.0,27.0,38.399999999999636,-71.0,7.8,-0.6000000000000005,12.8,61.4,4.814189189189189,34.8,119197.0,219.0,5.8,11.1,81.8,6511.0,5966.0,5123.0,3185.0,1567.0,6436.0,-79.66666666666697,95.9669,-6.183101854793705,482702.0,8.580940491052846,1473.0,12.35697940503433,1650.0,12.321307011572502,773000.0,6705000.0,798000.0,-22000.0,-3776000.0,804000.0,7777000.0,,,,,,0.74,0.88,0.09,35.64,38.02,1.7,949.0,1566.0,1584.0,1366.3333333333333,-1520.8333333333333,-799.5833333333334,690.0
2020-11-01,-5.9421629473128235,814.0,29.0,48.0,109.19999999999891,-124.0,6.9,-0.8999999999999995,12.1,61.7,4.589473684210521,34.8,119424.0,227.0,5.9,28.6,76.9,6798.0,6091.0,5356.0,3311.0,1697.0,6652.0,125.0,96.7394,-4.622683457542831,480763.0,7.884620994688385,1543.0,16.452830188679247,1612.0,5.84372948128693,737000.0,5784000.0,751250.0,-36000.0,-921000.0,738000.0,6088000.0,,,,,,0.68,0.84,0.09,45.2,20.57,1.77,690.0,949.0,1566.0,1068.3333333333333,2005.6666666666667,-750.0,273.0
2020-12-01,-5.89053650431538,395.0,32.0,20.0,36.5,-122.0,6.7,-0.20000000000000018,11.9,61.5,4.657994125052478,34.8,119612.0,188.0,12.4,7.9,80.7,6820.0,5894.0,5631.0,3209.0,2097.0,,,97.0816,-4.763324870606622,478079.0,6.466907179761261,1543.0,14.042867701404283,1692.0,10.228013029315953,773000.0,5181000.0,836750.0,36000.0,-603000.0,886000.0,5416000.0,,,,,,0.8,0.93,0.09,48.35,22.75,1.99,273.0,690.0,949.0,637.3333333333334,1615.5,-744.5,-185.0
2021-01-01,-6.091149847820077,-180.0,35.0,36.0,17.400000000001455,-5.0,6.7,0.0,11.7,61.5,5.492662473794541,34.8,119529.0,-83.0,11.0,24.1,79.0,6773.0,5577.0,5601.0,3369.0,1906.0,6646.0,68.0,98.363,-3.28150457766595,485949.0,8.07440569518485,1614.0,4.263565891472876,1755.0,21.62162162162162,803000.0,4658000.0,834000.0,30000.0,-523000.0,844000.0,4877000.0,,,,,,1.0,1.11,0.09,52.16,33.09,2.13,-185.0,273.0,690.0,259.3333333333333,812.8333333333334,-770.5,315.0
2021-02-01,-6.030349073544217,252.0,-11.0,5.0,21.69999999999891,63.0,6.4,-0.2999999999999998,11.2,61.4,5.227938101212892,35.0,119330.0,-199.0,12.9,24.3,76.8,7162.0,5598.0,5145.0,3292.0,1567.0,6917.0,178.66666666666697,98.8822,-2.1295843569181794,501604.0,12.021689513013257,1624.0,2.719797596457929,1856.0,24.563758389261746,704000.0,4227000.0,755000.0,-99000.0,-431000.0,802000.0,4495000.0,,,,,,1.3,1.44,0.08,61.55,27.95,2.15,315.0,-185.0,273.0,134.33333333333334,601.3333333333334,-764.0,517.0
2021-03-01,-5.85253425961797,504.0,30.0,-84.0,23.0,13.0,6.2,-0.20000000000000018,11.1,61.4,5.076987099459007,34.6,119262.0,-68.0,12.0,28.0,84.9,7827.0,5813.0,5329.0,3373.0,1628.0,7367.0,390.33333333333303,95.6149,-5.680577271180343,488805.0,9.11507862098524,1398.0,-9.748224661071658,1703.0,16.56399726214921,658000.0,3859000.0,669250.0,-46000.0,-368000.0,699000.0,3970000.0,,,,,,1.58,1.74,0.07,59.19,19.4,2.37,517.0,315.0,-185.0,215.66666666666666,426.5,-742.75,852.0
2021-04-01,-4.415653268829322,762.0,57.0,121.0,43.899999999999636,90.0,6.1,-0.10000000000000053,10.8,61.5,5.016583747927017,34.9,119308.0,46.0,17.7,28.8,88.3,8499.0,6158.0,5488.0,3654.0,1500.0,8123.0,654.0,98.3856,1.0038210492383515,539607.0,28.186690232186894,1688.0,33.33333333333333,1756.0,29.977794226498887,574000.0,3767000.0,589000.0,-84000.0,-92000.0,566000.0,3776000.0,,,,,,1.49,1.65,0.07,63.5,18.61,2.41,852.0,517.0,315.0,561.3333333333334,410.3333333333333,-555.25,355.0
2021-05-01,10.857497738181031,306.0,-36.0,1.0,-43.399999999999636,49.0,6.1,0.0,10.3,61.6,1.511535401750197,34.9,119380.0,72.0,15.7,20.6,82.9,9346.0,6138.0,5699.0,3943.0,1402.0,9286.0,1027.333333333334,98.5587,16.55213518144698,542199.0,46.4231317648584,1489.0,59.08119658119657,1710.0,58.48007414272474,427000.0,3422000.0,457250.0,-147000.0,-345000.0,467000.0,3618000.0,,,,,,1.44,1.58,0.06,66.31,16.76,2.42,355.0,852.0,517.0,574.6666666666666,354.5,1180.0833333333333,478.0
2021-06-01,9.038634996993377,442.0,23.0,-9.0,2.100000000000364,36.0,5.8,-0.2999999999999998,10.1,61.6,2.8022417934347343,34.9,119592.0,212.0,12.8,30.2,85.5,9954.0,5981.0,5515.0,3817.0,1351.0,9209.0,336.33333333333394,99.4333,15.673379835366053,536589.0,22.520932420306107,1600.0,53.99422521655437,1705.0,36.29096722621903,368000.0,3313000.0,409500.0,-59000.0,-109000.0,428000.0,3268000.0,,,,,,1.2,1.45,0.08,73.52,15.83,2.32,478.0,355.0,852.0,561.6666666666666,388.6666666666667,1002.0833333333334,755.0
2021-07-01,5.919184141903533,653.0,31.0,2.0,53.29999999999927,102.0,5.9,0.10000000000000053,9.8,61.7,4.196933010492332,34.8,120165.0,573.0,16.2,31.9,81.2,10319.0,6535.0,5741.0,4017.0,1335.0,10073.0,550.3333333333339,99.7987,8.958396565691418,540152.0,15.962215543151558,1664.0,31.43759873617693,1662.0,24.68117029257315,379000.0,2793000.0,369750.0,11000.0,-520000.0,387000.0,3138000.0,,,,,,1.05,1.24,0.1,73.93,18.24,2.4,755.0,478.0,355.0,529.3333333333334,545.3333333333334,679.0833333333334,942.0
2021-08-01,5.390829772719119,934.0,58.0,32.0,-6.599999999998545,8.0,5.4,-0.5,9.2,61.8,5.184285135682454,34.8,120762.0,597.0,13.4,34.5,70.3,10983.0,6720.0,5818.0,4059.0,1410.0,10934.0,862.0,100.2519,5.4998863464161385,528600.0,12.021666846799883,1600.0,4.849279161205766,1666.0,8.252111760883697,353000.0,2786000.0,359750.0,-26000.0,-7000.0,367000.0,2802000.0,,,,,,1.1,1.3,0.09,68.43,16.48,2.33,942.0,755.0,478.0,725.0,649.8333333333334,625.5833333333334,552.0
2021-09-01,4.61081798879428,455.0,48.0,7.0,-22.200000000000728,97.0,5.1,-0.3000000000000007,8.8,61.7,5.32258064516129,34.8,121476.0,714.0,21.8,26.5,72.8,10872.0,6394.0,5875.0,4171.0,1332.0,,,100.0437,4.261168528131454,532477.0,12.409013375667088,1596.0,14.326647564469909,1740.0,13.428943937418513,375000.0,2722000.0,354750.0,22000.0,-64000.0,367000.0,2803000.0,,,,,,1.24,1.52,0.08,75.22,23.14,2.37,552.0,942.0,755.0,749.6666666666666,655.6666666666666,541.0833333333334,457.0
